1/1	Today I received my first Covid-19 vaccination! Arm’s a little tender & I have a slight headache, other than that I feel fine
1/1	Today I received my first Covid-19 vaccination! Arm’s a little tender & I have a slight headache, other than that I feel fine Fisted hand #CovidVaccine #GetVaccinated
1/1	Today I volunteered at a vaccine centre. It was hard work but worth it. Approx 650 vaccinations I was involved in. They also had good pens
1/0	Today I was eating my food and I choked so i searched it up. It turns out I am not alone millions of people choke so I now don't feed my kids so they can't choke and die
1/1	Today I woke up feeling 95% better! YAY! Still have a VERY SLIGHT fever, a tiny bit of lingering headache but am able to sit at my desk and work fine. GET THE VACCINE. These "minor symptoms" taught me I want NO PART of real COVID.
1/1	Today evening I had a vaccine Every thing look good
1/1	Today is a good day. Today my parents and my aunt got their COVID-19 vaccine boosters!
1/1	Today is an awesome day! Slightly smiling face. Second COVID-19 vaccine dose. I believe in science and in helping others! Doing what I can to fight this pandemic! Thanks to all scientists, healthcare professionals, and volunteers!
1/1	Today is my 1st dose of COVID-19 Vaccine. And waiting 21 days for my 2nd dose.
1/1	Today is the day! My 72 year old dad finally gets his first vaccine. It has been almost a year straight where I've called him every day, making sure he was being safe and wearing a mask everywhere. I feel a weight lifting.
1/1	Today was a good day. I didn’t expect to be as thrilled or emotional after receiving my first dose of the COVID_19 PfizerVaccine, but here I am
1/1	Today was a great day. Mamma Mia got the 1st shot of the Covid vaccine today!
1/1	Today we celebrated the one millionth first vaccine dose given in the south west, at our vaccination site at Taunton Racecourse – an incredible achievement by teams across the region
1/1	Today's report of @Merck dropping their covid vaccine program d/t lack of adequate immune response tells us just how damn lucky we are to have such high efficacy vaccines so quickly
1/1	Today, I’m a little extra thankful for science and modern medicine. Thankful for the brilliant, hardworking humans who made this happen. Thankful for another layer of safety to my patients. Thankful for a little glimpse of hope. We all got the vaccine!
1/1	Today’s sunrise is for my mum who gets her vaccination at 10.20. Putting your life on lockdown hold when you’re just shy of 80 is tough. And she smashed it. Full of love & pride for her & all this amazing generation.
0/1	Tony Blair says it's 'inevitable in the end' regarding using #CommonPass for travel. The same person that said vaccination is the 'route to our liberty.' Not on our watch, Tony. We're just starting.
0/0	Too bad this covid vaccine is more technology than vaccine, and is messing with our dna/rna and immune system, and is experimental (don't get me started😫)
0/0	Too many are jumping to get this vaccine thinking it is a lifeline, when it could be a sinker.
0/0	Too many bad stories and too much at stake with the health of people I don't trust your vaccine
0/0	Too quick to be putting a vaccine out, to many questions about the long term side effects for taking it.
0/0	Too rushed I would not feel safe taking first batches of any of it anywhere. Long term impact who knows!
1/1	Took Covid-19 Vaccine today.. Its totally safe. Please take vaccine when your turn comes.
1/1	Took mum to get her 1st Covid vaccine today. So happy for her after 10+ months of isolation. She finally has light at the end of the tunnel
1/1	Took my in-laws to get vaccinated yesterday. There was a small anti-vaxx protest by one door, w/ a few people carrying signs about how the vaccines contained mini-chips that were going to be used as tracking devices. Man, wait till those people find out about cell phones.
1/1	Took my second dose of the covid vaccine few days ago and I am fine. I am pro vaccine because yes I work in the ER at a hospital and I care about my family. I want to keep my daughter safe and I was not harmed by either vaccines.
1/1	Took the vaccine sino pharma and i'm still well and alive!!!
0/0	Total BS. Vaccines are proven to cause serious harm to the immune system. AVOID!
0/0/0	Total nonsense!! The vaccin is already mutating... its a normal flu virus!! Its a plan of WEF!!! The world will be hel!
1/1	Totally Agree. Every nation must have access to the vaccination and the third world countries need to be assisted to get them administered.
1/1	Totally agree. We discussed it on our village site and most people had some sort of reaction for a day or so e.g. shivers, headache, pain in arm. But all were delighted to receive the vaccine.
